,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
233,Corr. Remover,8,Male,9705,0.20350334878928386,0.7908294693456981,0.490649438966338,0.9213483146067416,0.07865168539325842,0.509350561033662
260,Corr. Remover,9,Female,4824,0.1183665008291874,0.9007048092868989,0.5909090909090909,0.937007874015748,0.06299212598425197,0.4090909090909091
261,Corr. Remover,9,Male,9829,0.1991046902024621,0.7868552243361482,0.477,0.9229755454678576,0.07702445453214234,0.523
10,DI Remover,0,Female,4889,0.06136224176723256,0.9155246471671098,0.3923809523809524,0.9784601283226397,0.02153987167736022,0.6076190476190476
11,DI Remover,0,Male,9764,0.25891028267103644,0.7960876689881197,0.5900704461590071,0.8866283355447442,0.11337166445525579,0.40992955384099294
38,DI Remover,1,Female,4840,0.06177685950413223,0.9167355371900826,0.4003831417624521,0.9791570171375636,0.020842982862436313,0.5996168582375478
39,DI Remover,1,Male,9813,0.24335065729134822,0.8002649546519922,0.57171581769437,0.9001317908917851,0.09986820910821496,0.42828418230563003
66,DI Remover,2,Female,4879,0.059233449477351915,0.911252305800369,0.36311787072243346,0.9774867907190443,0.022513209280955664,0.6368821292775665
67,DI Remover,2,Male,9774,0.23439738080622058,0.7956824227542459,0.5493288590604026,0.9037385928760672,0.09626140712393289,0.4506711409395973
94,DI Remover,3,Female,4866,0.06021372790793259,0.914714344430744,0.383587786259542,0.9788116075541226,0.021188392445877474,0.6164122137404581
95,DI Remover,3,Male,9787,0.2228466332890569,0.7941146418718709,0.5278336686787392,0.9108008817046289,0.08919911829537105,0.4721663313212609
122,DI Remover,4,Female,4840,0.0628099173553719,0.9150826446280992,0.3980952380952381,0.9779837775202781,0.0220162224797219,0.6019047619047619
123,DI Remover,4,Male,9813,0.23142769795169674,0.798634464485886,0.549480040254948,0.907347775175644,0.09265222482435598,0.450519959745052
150,DI Remover,5,Female,4840,0.06177685950413223,0.9142561983471075,0.38803088803088803,0.977325312355391,0.022674687644608976,0.611969111969112
151,DI Remover,5,Male,9813,0.24875165596657495,0.7960868236013452,0.5736278447121821,0.8934798534798535,0.10652014652014652,0.4263721552878179
