,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
73,Exp. Grad. DP,2,young,40,0.775,0.75,0.92,0.4666666666666667,0.5333333333333333,0.08
100,Exp. Grad. DP,3,aged,262,0.7977099236641222,0.7251908396946565,0.8663101604278075,0.37333333333333335,0.6266666666666667,0.13368983957219252
101,Exp. Grad. DP,3,young,38,0.8421052631578947,0.7105263157894737,0.9565217391304348,0.3333333333333333,0.6666666666666666,0.043478260869565216
128,Exp. Grad. DP,4,aged,255,0.7725490196078432,0.7764705882352941,0.8763440860215054,0.5072463768115942,0.4927536231884058,0.12365591397849462
129,Exp. Grad. DP,4,young,45,0.6222222222222222,0.5555555555555556,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.3333333333333333
156,Exp. Grad. DP,5,aged,254,0.7637795275590551,0.8070866141732284,0.8961748633879781,0.5774647887323944,0.4225352112676056,0.10382513661202186
157,Exp. Grad. DP,5,young,46,0.6521739130434783,0.6304347826086957,0.7407407407407407,0.47368421052631576,0.5263157894736842,0.25925925925925924
184,Exp. Grad. DP,6,aged,259,0.7413127413127413,0.7567567567567568,0.8486486486486486,0.527027027027027,0.47297297297297297,0.15135135135135136
185,Exp. Grad. DP,6,young,41,0.5121951219512195,0.6585365853658537,0.64,0.6875,0.3125,0.36
212,Exp. Grad. DP,7,aged,248,0.7459677419354839,0.7620967741935484,0.85,0.5294117647058824,0.47058823529411764,0.15
213,Exp. Grad. DP,7,young,52,0.5576923076923077,0.7115384615384616,0.7333333333333333,0.6818181818181818,0.3181818181818182,0.26666666666666666
240,Exp. Grad. DP,8,aged,258,0.7713178294573644,0.7558139534883721,0.8578947368421053,0.47058823529411764,0.5294117647058824,0.14210526315789473
241,Exp. Grad. DP,8,young,42,0.6428571428571429,0.5952380952380952,0.75,0.45454545454545453,0.5454545454545454,0.25
268,Exp. Grad. DP,9,aged,255,0.7450980392156863,0.7411764705882353,0.8333333333333334,0.4927536231884058,0.5072463768115942,0.16666666666666666
269,Exp. Grad. DP,9,young,45,0.7111111111111111,0.5555555555555556,0.75,0.3333333333333333,0.6666666666666666,0.25
18,Exp. Grad. EO,0,aged,249,0.8072289156626506,0.7068273092369478,0.8516483516483516,0.31343283582089554,0.6865671641791045,0.14835164835164835
19,Exp. Grad. EO,0,young,51,0.7843137254901961,0.5294117647058824,0.7857142857142857,0.21739130434782608,0.782608695652174,0.21428571428571427
46,Exp. Grad. EO,1,aged,255,0.7372549019607844,0.7215686274509804,0.8232044198895028,0.47297297297297297,0.527027027027027,0.17679558011049723
47,Exp. Grad. EO,1,young,45,0.7111111111111111,0.8,0.896551724137931,0.625,0.375,0.10344827586206896
74,Exp. Grad. EO,2,aged,260,0.7384615384615385,0.7346153846153847,0.8324324324324325,0.49333333333333335,0.5066666666666667,0.16756756756756758
75,Exp. Grad. EO,2,young,40,0.8,0.775,0.96,0.4666666666666667,0.5333333333333333,0.04
102,Exp. Grad. EO,3,aged,262,0.8015267175572519,0.7290076335877863,0.8716577540106952,0.37333333333333335,0.6266666666666667,0.12834224598930483
103,Exp. Grad. EO,3,young,38,0.8421052631578947,0.7105263157894737,0.9565217391304348,0.3333333333333333,0.6666666666666666,0.043478260869565216
130,Exp. Grad. EO,4,aged,255,0.7725490196078432,0.7686274509803922,0.8709677419354839,0.4927536231884058,0.5072463768115942,0.12903225806451613
131,Exp. Grad. EO,4,young,45,0.6222222222222222,0.5555555555555556,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.3333333333333333
158,Exp. Grad. EO,5,aged,254,0.7913385826771654,0.7795275590551181,0.8961748633879781,0.4788732394366197,0.5211267605633803,0.10382513661202186
159,Exp. Grad. EO,5,young,46,0.6739130434782609,0.6086956521739131,0.7407407407407407,0.42105263157894735,0.5789473684210527,0.25925925925925924
186,Exp. Grad. EO,6,aged,259,0.749034749034749,0.7567567567567568,0.8540540540540541,0.5135135135135135,0.4864864864864865,0.14594594594594595
187,Exp. Grad. EO,6,young,41,0.5121951219512195,0.6585365853658537,0.64,0.6875,0.3125,0.36
214,Exp. Grad. EO,7,aged,248,0.7419354838709677,0.7661290322580645,0.85,0.5441176470588235,0.45588235294117646,0.15
215,Exp. Grad. EO,7,young,52,0.5576923076923077,0.75,0.7666666666666667,0.7272727272727273,0.2727272727272727,0.23333333333333334
242,Exp. Grad. EO,8,aged,258,0.7713178294573644,0.7558139534883721,0.8578947368421053,0.47058823529411764,0.5294117647058824,0.14210526315789473
243,Exp. Grad. EO,8,young,42,0.6428571428571429,0.5476190476190477,0.7,0.4090909090909091,0.5909090909090909,0.3
270,Exp. Grad. EO,9,aged,255,0.7294117647058823,0.7411764705882353,0.8225806451612904,0.5217391304347826,0.4782608695652174,0.1774193548387097
271,Exp. Grad. EO,9,young,45,0.6888888888888889,0.5777777777777777,0.75,0.38095238095238093,0.6190476190476191,0.25
12,Grid Search DP,0,aged,249,0.7951807228915663,0.6867469879518072,0.8296703296703297,0.29850746268656714,0.7014925373134329,0.17032967032967034
13,Grid Search DP,0,young,51,0.7647058823529411,0.5098039215686274,0.75,0.21739130434782608,0.782608695652174,0.25
40,Grid Search DP,1,aged,255,0.7450980392156863,0.7372549019607844,0.8397790055248618,0.4864864864864865,0.5135135135135135,0.16022099447513813
41,Grid Search DP,1,young,45,0.7111111111111111,0.8,0.896551724137931,0.625,0.375,0.10344827586206896
68,Grid Search DP,2,aged,260,0.7653846153846153,0.7615384615384615,0.8702702702702703,0.49333333333333335,0.5066666666666667,0.12972972972972974
69,Grid Search DP,2,young,40,0.825,0.75,0.96,0.4,0.6,0.04
96,Grid Search DP,3,aged,262,0.7977099236641222,0.7251908396946565,0.8663101604278075,0.37333333333333335,0.6266666666666667,0.13368983957219252
97,Grid Search DP,3,young,38,0.8421052631578947,0.7105263157894737,0.9565217391304348,0.3333333333333333,0.6666666666666666,0.043478260869565216
124,Grid Search DP,4,aged,255,0.7803921568627451,0.7764705882352941,0.8817204301075269,0.4927536231884058,0.5072463768115942,0.11827956989247312
125,Grid Search DP,4,young,45,0.6444444444444445,0.5777777777777777,0.7083333333333334,0.42857142857142855,0.5714285714285714,0.2916666666666667
152,Grid Search DP,5,aged,254,0.7598425196850394,0.8031496062992126,0.8907103825136612,0.5774647887323944,0.4225352112676056,0.1092896174863388
153,Grid Search DP,5,young,46,0.6956521739130435,0.6739130434782609,0.8148148148148148,0.47368421052631576,0.5263157894736842,0.18518518518518517
180,Grid Search DP,6,aged,259,0.7413127413127413,0.7567567567567568,0.8486486486486486,0.527027027027027,0.47297297297297297,0.15135135135135136
181,Grid Search DP,6,young,41,0.5121951219512195,0.6585365853658537,0.64,0.6875,0.3125,0.36
208,Grid Search DP,7,aged,248,0.7379032258064516,0.7620967741935484,0.8444444444444444,0.5441176470588235,0.45588235294117646,0.15555555555555556
