,algorithm,run_id,accuracy,TPR,TNR,FPR,FNR,DP-Diff,DP-Ratio,EO-Diff,EO-Ratio
82,Equal. Oppor. DP,5,0.7366666666666667,0.8714285714285714,0.4222222222222222,0.5777777777777777,0.12857142857142856,0.023368008442635313,0.9704593100819516,0.04757085020242913,0.9214046822742475
96,Equal. Oppor. DP,6,0.73,0.8571428571428571,0.43333333333333335,0.5666666666666667,0.14285714285714285,0.04098319028998021,0.9476755495039876,0.010000000000000009,0.9883720930232558
110,Equal. Oppor. DP,7,0.7133333333333334,0.8666666666666667,0.35555555555555557,0.6444444444444445,0.13333333333333333,0.058210784313725505,0.9288922155688623,0.030172413793103425,0.9655172413793104
124,Equal. Oppor. DP,8,0.7866666666666666,0.9333333333333333,0.4444444444444444,0.5555555555555556,0.06666666666666667,0.11759480317583693,0.862064474112667,0.11428571428571427,0.8095238095238095
138,Equal. Oppor. DP,9,0.7366666666666667,0.8809523809523809,0.4,0.6,0.11904761904761904,0.029229498037595558,0.9637272494232247,0.0826109127995921,0.8726415094339622
13,Equal. Oppor. EO,0,0.75,0.8666666666666667,0.4777777777777778,0.5222222222222223,0.13333333333333333,0.05698529411764708,0.9289533995416348,0.15336134453781514,0.7517006802721088
27,Equal. Oppor. EO,1,0.73,0.8285714285714286,0.5,0.5,0.17142857142857143,0.12862644415917845,0.8331112591605596,0.09259259259259267,0.8275862068965516
41,Equal. Oppor. EO,2,0.76,0.8523809523809524,0.5444444444444444,0.45555555555555555,0.14761904761904762,0.0609378227638917,0.9190116678105698,0.09101382488479265,0.8119047619047619
55,Equal. Oppor. EO,3,0.7466666666666667,0.8714285714285714,0.45555555555555555,0.5444444444444444,0.12857142857142856,0.1682539682539682,0.7957610789980732,0.271889400921659,0.5677655677655677
69,Equal. Oppor. EO,4,0.7666666666666667,0.8809523809523809,0.5,0.5,0.11904761904761904,0.014292050662855438,0.9814767501277466,0.021396513933827355,0.9761072261072261
83,Equal. Oppor. EO,5,0.7266666666666667,0.8380952380952381,0.4666666666666667,0.5333333333333333,0.1619047619047619,0.028946178199909522,0.9617224880382775,0.05769230769230771,0.896551724137931
97,Equal. Oppor. EO,6,0.7433333333333333,0.8571428571428571,0.4777777777777778,0.5222222222222223,0.14285714285714285,0.06698491696714237,0.9139371003523424,0.06068332483426819,0.8890959925442685
111,Equal. Oppor. EO,7,0.7133333333333334,0.8285714285714286,0.4444444444444444,0.5555555555555556,0.17142857142857143,0.11764705882352944,0.85,0.187246963562753,0.7049441786283892
125,Equal. Oppor. EO,8,0.7733333333333333,0.8952380952380953,0.4888888888888889,0.5111111111111111,0.10476190476190476,0.11226472711120983,0.8615826944140197,0.13506493506493505,0.7603686635944701
139,Equal. Oppor. EO,9,0.75,0.8523809523809524,0.5111111111111111,0.4888888888888889,0.14761904761904762,0.0755009295600082,0.9015620791812551,0.049974502804691456,0.901901901901902
8,Exp. Grad. DP,0,0.74,0.8714285714285714,0.43333333333333335,0.5666666666666667,0.12857142857142856,0.0018382352941176405,0.9976470588235294,0.034663865546218475,0.9410714285714286
22,Exp. Grad. DP,1,0.7366666666666667,0.8285714285714286,0.5222222222222223,0.4777777777777778,0.17142857142857143,0.11887034659820284,0.8437921727395411,0.09159277135480981,0.8888888888888888
36,Exp. Grad. DP,2,0.7333333333333333,0.8571428571428571,0.4444444444444444,0.5555555555555556,0.14285714285714285,0.0010328444536252812,0.9986533800161594,0.02880184331797242,0.9489795918367345
