,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
134,DI Score SVM,4,Black,1408,0.3103693181818182,0.7855113636363636,0.8857142857142857,0.7712895377128953,0.22871046228710462,0.11428571428571428
135,DI Score SVM,4,Other,13245,0.31174027935069837,0.8018875047187618,0.7259081356949865,0.8274157756707686,0.1725842243292314,0.27409186430501353
162,DI Score SVM,5,Black,1392,0.30387931034482757,0.7938218390804598,0.8655913978494624,0.7827529021558872,0.21724709784411278,0.13440860215053763
163,DI Score SVM,5,Other,13261,0.3073674685167031,0.7959429907246814,0.7063253012048193,0.8258726486268987,0.17412735137310129,0.2936746987951807
190,DI Score SVM,6,Black,1400,0.2735714285714286,0.805,0.8395061728395061,0.8004846526655897,0.19951534733441034,0.16049382716049382
191,DI Score SVM,6,Other,13253,0.3122311929374481,0.7896325360295782,0.7018540669856459,0.8192552225249773,0.1807447774750227,0.29814593301435405
218,DI Score SVM,7,Black,1368,0.2843567251461988,0.7982456140350878,0.8509316770186336,0.7912178956089478,0.2087821043910522,0.14906832298136646
219,DI Score SVM,7,Other,13285,0.31990967256304104,0.7938276251411366,0.7258594917787743,0.8167002012072435,0.18329979879275654,0.2741405082212257
246,DI Score SVM,8,Black,1476,0.28523035230352306,0.7926829268292683,0.8484848484848485,0.7856598016781083,0.2143401983218917,0.15151515151515152
247,DI Score SVM,8,Other,13177,0.31843363436290506,0.7921378158913258,0.718048488476504,0.8173037820252135,0.1826962179747865,0.28195151152349596
274,DI Score SVM,9,Black,1399,0.2916368834882059,0.8070050035739814,0.9107142857142857,0.7928513403736799,0.20714865962632006,0.08928571428571429
275,DI Score SVM,9,Other,13254,0.3131130224837785,0.7955334238720386,0.7156980227681247,0.8224082291246471,0.17759177087535297,0.2843019772318754
24,Equal. Oppor. DP,0,Black,1368,0.20833333333333334,0.8589181286549707,0.7839506172839507,0.8689883913764511,0.1310116086235489,0.21604938271604937
25,Equal. Oppor. DP,0,Other,13285,0.2038389160707565,0.8276251411366202,0.5625,0.9168091741273514,0.08319082587264863,0.4375
52,Equal. Oppor. DP,1,Black,1412,0.18696883852691218,0.8675637393767706,0.7391304347826086,0.8840927258193445,0.11590727418065548,0.2608695652173913
53,Equal. Oppor. DP,1,Other,13241,0.20194849331621478,0.8287893663620572,0.5608370702541106,0.9193613581244947,0.08063864187550525,0.4391629297458894
80,Equal. Oppor. DP,2,Black,1400,0.18,0.875,0.7483870967741936,0.8907630522088353,0.10923694779116466,0.25161290322580643
81,Equal. Oppor. DP,2,Other,13253,0.20289745717950652,0.8256998415453105,0.5565502834974635,0.9167844879822258,0.08321551201777419,0.44344971650253656
