,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
77,DI Score LR,2,young,37,0.5135135135135135,0.5945945945945946,0.6,0.5882352941176471,0.4117647058823529,0.4
104,DI Score LR,3,aged,252,0.7738095238095238,0.7619047619047619,0.8688524590163934,0.4782608695652174,0.5217391304347826,0.13114754098360656
105,DI Score LR,3,young,48,0.6666666666666666,0.6875,0.8148148148148148,0.5238095238095238,0.47619047619047616,0.18518518518518517
132,DI Score LR,4,aged,254,0.7992125984251969,0.7716535433070866,0.8961748633879781,0.4507042253521127,0.5492957746478874,0.10382513661202186
133,DI Score LR,4,young,46,0.6086956521739131,0.5,0.5925925925925926,0.3684210526315789,0.631578947368421,0.4074074074074074
160,DI Score LR,5,aged,251,0.7888446215139442,0.7569721115537849,0.8784530386740331,0.44285714285714284,0.5571428571428572,0.12154696132596685
161,DI Score LR,5,young,49,0.673469387755102,0.6326530612244898,0.7586206896551724,0.45,0.55,0.2413793103448276
188,DI Score LR,6,aged,256,0.76953125,0.7265625,0.8469945355191257,0.4246575342465753,0.5753424657534246,0.15300546448087432
189,DI Score LR,6,young,44,0.6363636363636364,0.6136363636363636,0.7037037037037037,0.47058823529411764,0.5294117647058824,0.2962962962962963
216,DI Score LR,7,aged,263,0.7262357414448669,0.7566539923954373,0.8359788359788359,0.5540540540540541,0.44594594594594594,0.164021164021164
217,DI Score LR,7,young,37,0.3783783783783784,0.5405405405405406,0.42857142857142855,0.6875,0.3125,0.5714285714285714
244,DI Score LR,8,aged,263,0.7946768060836502,0.8136882129277566,0.9347826086956522,0.5316455696202531,0.46835443037974683,0.06521739130434782
245,DI Score LR,8,young,37,0.4594594594594595,0.5945945945945946,0.5384615384615384,0.7272727272727273,0.2727272727272727,0.46153846153846156
272,DI Score LR,9,aged,258,0.8178294573643411,0.7558139534883721,0.9065934065934066,0.39473684210526316,0.6052631578947368,0.09340659340659341
