,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
10,DI Remover,0,female,102,0.9313725490196079,0.6862745098039216,0.9565217391304348,0.12121212121212122,0.8787878787878788,0.043478260869565216
11,DI Remover,0,male,198,0.9242424242424242,0.7676767676767676,0.9858156028368794,0.22807017543859648,0.7719298245614035,0.014184397163120567
38,DI Remover,1,female,80,0.7625,0.775,0.9215686274509803,0.5172413793103449,0.4827586206896552,0.0784313725490196
39,DI Remover,1,male,220,0.8090909090909091,0.75,0.8867924528301887,0.39344262295081966,0.6065573770491803,0.11320754716981132
66,DI Remover,2,female,103,0.6601941747572816,0.7961165048543689,0.8405797101449275,0.7058823529411765,0.29411764705882354,0.15942028985507245
67,DI Remover,2,male,197,0.8324873096446701,0.7106598984771574,0.8794326241134752,0.2857142857142857,0.7142857142857143,0.12056737588652482
94,DI Remover,3,female,91,0.8681318681318682,0.6373626373626373,0.9259259259259259,0.21621621621621623,0.7837837837837838,0.07407407407407407
95,DI Remover,3,male,209,0.9138755980861244,0.7655502392344498,0.9551282051282052,0.20754716981132076,0.7924528301886793,0.04487179487179487
122,DI Remover,4,female,94,0.648936170212766,0.776595744680851,0.8225806451612904,0.6875,0.3125,0.1774193548387097
123,DI Remover,4,male,206,0.7718446601941747,0.7427184466019418,0.8581081081081081,0.4482758620689655,0.5517241379310345,0.14189189189189189
150,DI Remover,5,female,95,0.6736842105263158,0.7368421052631579,0.7910447761194029,0.6071428571428571,0.39285714285714285,0.208955223880597
151,DI Remover,5,male,205,0.8048780487804879,0.7560975609756098,0.9020979020979021,0.41935483870967744,0.5806451612903226,0.0979020979020979
178,DI Remover,6,female,93,0.7419354838709677,0.7419354838709677,0.8461538461538461,0.5,0.5,0.15384615384615385
179,DI Remover,6,male,207,0.7922705314009661,0.7632850241545893,0.896551724137931,0.45161290322580644,0.5483870967741935,0.10344827586206896
206,DI Remover,7,female,90,0.6777777777777778,0.6888888888888889,0.7704918032786885,0.5172413793103449,0.4827586206896552,0.22950819672131148
207,DI Remover,7,male,210,0.8476190476190476,0.7857142857142857,0.9463087248322147,0.39344262295081966,0.6065573770491803,0.053691275167785234
234,DI Remover,8,female,89,0.7078651685393258,0.7078651685393258,0.8135593220338984,0.5,0.5,0.1864406779661017
235,DI Remover,8,male,211,0.8151658767772512,0.7488151658767772,0.8940397350993378,0.38333333333333336,0.6166666666666667,0.10596026490066225
262,DI Remover,9,female,97,0.8247422680412371,0.7731958762886598,0.953125,0.42424242424242425,0.5757575757575758,0.046875
263,DI Remover,9,male,203,0.8374384236453202,0.7733990147783252,0.9246575342465754,0.38596491228070173,0.6140350877192983,0.07534246575342465
20,DI Score LR,0,female,102,0.7941176470588235,0.7450980392156863,0.8985507246376812,0.42424242424242425,0.5757575757575758,0.10144927536231885
21,DI Score LR,0,male,198,0.7676767676767676,0.7121212121212122,0.8368794326241135,0.40350877192982454,0.5964912280701754,0.16312056737588654
48,DI Score LR,1,female,80,0.75,0.7625,0.9019607843137255,0.5172413793103449,0.4827586206896552,0.09803921568627451
49,DI Score LR,1,male,220,0.7818181818181819,0.759090909090909,0.8742138364779874,0.45901639344262296,0.5409836065573771,0.12578616352201258
76,DI Score LR,2,female,103,0.6699029126213593,0.7669902912621359,0.8260869565217391,0.6470588235294118,0.35294117647058826,0.17391304347826086
77,DI Score LR,2,male,197,0.8223350253807107,0.7106598984771574,0.8723404255319149,0.30357142857142855,0.6964285714285714,0.1276595744680851
104,DI Score LR,3,female,91,0.7032967032967034,0.6703296703296703,0.8148148148148148,0.4594594594594595,0.5405405405405406,0.18518518518518517
105,DI Score LR,3,male,209,0.8038277511961722,0.7607655502392344,0.8782051282051282,0.41509433962264153,0.5849056603773585,0.12179487179487179
132,DI Score LR,4,female,94,0.7127659574468085,0.7978723404255319,0.8870967741935484,0.625,0.375,0.11290322580645161
133,DI Score LR,4,male,206,0.7621359223300971,0.7524271844660194,0.8581081081081081,0.4827586206896552,0.5172413793103449,0.14189189189189189
160,DI Score LR,5,female,95,0.6947368421052632,0.6736842105263158,0.7611940298507462,0.4642857142857143,0.5357142857142857,0.23880597014925373
161,DI Score LR,5,male,205,0.751219512195122,0.7609756097560976,0.8671328671328671,0.5161290322580645,0.4838709677419355,0.13286713286713286
188,DI Score LR,6,female,93,0.7419354838709677,0.7419354838709677,0.8461538461538461,0.5,0.5,0.15384615384615385
189,DI Score LR,6,male,207,0.7536231884057971,0.7439613526570048,0.8551724137931035,0.4838709677419355,0.5161290322580645,0.14482758620689656
216,DI Score LR,7,female,90,0.7,0.7111111111111111,0.8032786885245902,0.5172413793103449,0.4827586206896552,0.19672131147540983
217,DI Score LR,7,male,210,0.8285714285714286,0.7857142857142857,0.9328859060402684,0.4262295081967213,0.5737704918032787,0.06711409395973154
244,DI Score LR,8,female,89,0.7640449438202247,0.6966292134831461,0.847457627118644,0.4,0.6,0.15254237288135594
245,DI Score LR,8,male,211,0.8056872037914692,0.7393364928909952,0.8807947019867549,0.38333333333333336,0.6166666666666667,0.11920529801324503
