,algorithm,run_id,accuracy,TPR,TNR,FPR,FNR,DP-Diff,DP-Ratio,EO-Diff,EO-Ratio
4,Corr. Remover,0,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
17,Corr. Remover,1,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
30,Corr. Remover,2,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
43,Corr. Remover,3,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
56,Corr. Remover,4,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
69,Corr. Remover,5,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
82,Corr. Remover,6,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
95,Corr. Remover,7,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
108,Corr. Remover,8,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
121,Corr. Remover,9,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.06402298716316446,0.9272046323841904,0.06792519407198305,0.9188619599578504
5,DI Remover,0,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
18,DI Remover,1,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
31,DI Remover,2,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
44,DI Remover,3,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
57,DI Remover,4,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
70,DI Remover,5,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
83,DI Remover,6,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
96,DI Remover,7,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
109,DI Remover,8,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
122,DI Remover,9,0.9578606158833063,0.9739027283511269,0.9444444444444444,0.05555555555555555,0.02609727164887307,0.1962867788770397,0.6554966738076445,0.059729261564123955,0.3322574861036399
10,DI Score,0,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
23,DI Score,1,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
36,DI Score,2,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
49,DI Score,3,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
62,DI Score,4,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
75,DI Score,5,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
88,DI Score,6,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
101,DI Score,7,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
114,DI Score,8,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
127,DI Score,9,0.9173419773095624,0.9347568208778173,0.9027777777777778,0.09722222222222222,0.06524317912218268,0.09985983437094831,0.8106865665031722,0.10784313725490191,0.8921568627450981
11,Equal. Oppor. DP,0,0.8941112911939492,0.8315539739027283,0.9464285714285714,0.05357142857142857,0.16844602609727166,0.07813299382103184,0.8248487863632793,0.1791556262144498,0.4483751542575072
24,Equal. Oppor. DP,1,0.893030794165316,0.8315539739027283,0.9444444444444444,0.05555555555555555,0.16844602609727166,0.08024715872589444,0.8209579902011883,0.1791556262144498,0.4234654234654235
37,Equal. Oppor. DP,2,0.8951917882225824,0.8315539739027283,0.9484126984126984,0.051587301587301584,0.16844602609727166,0.07601882891616923,0.828776637726914,0.1791556262144498,0.4763986013986014
50,Equal. Oppor. DP,3,0.880064829821718,0.8030842230130486,0.9444444444444444,0.05555555555555555,0.19691577698695137,0.05487717986754348,0.8702154696132597,0.2262144497438615,0.4234654234654235
63,Equal. Oppor. DP,4,0.8838465694219341,0.8078291814946619,0.9474206349206349,0.05257936507936508,0.19217081850533807,0.05593426231997478,0.8680453562227028,0.21837131248895958,0.46196228014409835
76,Equal. Oppor. DP,5,0.8935710426796326,0.830367734282325,0.9464285714285714,0.05357142857142857,0.16963226571767498,0.07707591136860054,0.8268080471384891,0.1811164105281753,0.4483751542575072
89,Equal. Oppor. DP,6,0.8903295515937332,0.8268090154211151,0.9434523809523809,0.05654761904761905,0.17319098457888493,0.07707591136860054,0.8268080471384891,0.18699876346935174,0.412020412020412
102,Equal. Oppor. DP,7,0.8941112911939492,0.833926453143535,0.9444444444444444,0.05555555555555555,0.166073546856465,0.08236132363075699,0.8171037273363941,0.17523405758699884,0.4234654234654235
115,Equal. Oppor. DP,8,0.882766072393301,0.8078291814946619,0.9454365079365079,0.054563492063492064,0.19217081850533807,0.05804842722483733,0.863737438822094,0.21837131248895958,0.4355644355644356
