,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
37,DI Remover,1,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
62,DI Remover,2,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
63,DI Remover,2,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
88,DI Remover,3,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
89,DI Remover,3,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
114,DI Remover,4,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
115,DI Remover,4,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
140,DI Remover,5,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
141,DI Remover,5,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
166,DI Remover,6,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
167,DI Remover,6,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
192,DI Remover,7,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
193,DI Remover,7,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
218,DI Remover,8,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
219,DI Remover,8,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
244,DI Remover,9,Female,341,0.3782991202346041,0.9765395894428153,1.0,0.9636363636363636,0.03636363636363636,0.0
245,DI Remover,9,Male,1510,0.5105960264900662,0.9675496688741722,1.0,0.9378172588832487,0.06218274111675127,0.0
20,DI Score,0,Female,341,0.39589442815249265,0.9472140762463344,0.9834710743801653,0.9272727272727272,0.07272727272727272,0.01652892561983471
21,DI Score,0,Male,1510,0.5172185430463576,0.9463576158940398,0.9847645429362881,0.9111675126903553,0.08883248730964467,0.015235457063711912
46,DI Score,1,Female,341,0.4046920821114369,0.9384164222873901,0.9834710743801653,0.9136363636363637,0.08636363636363636,0.01652892561983471
47,DI Score,1,Male,1510,0.5205298013245033,0.9430463576158941,0.9847645429362881,0.9048223350253807,0.09517766497461928,0.015235457063711912
72,DI Score,2,Female,341,0.39882697947214074,0.9442815249266863,0.9834710743801653,0.9227272727272727,0.07727272727272727,0.01652892561983471
73,DI Score,2,Male,1510,0.5205298013245033,0.9456953642384106,0.9875346260387812,0.9073604060913706,0.09263959390862944,0.012465373961218837
98,DI Score,3,Female,341,0.40762463343108507,0.9413489736070382,0.9917355371900827,0.9136363636363637,0.08636363636363636,0.008264462809917356
99,DI Score,3,Male,1510,0.5291390728476821,0.9423841059602649,0.9930747922437673,0.8959390862944162,0.10406091370558376,0.006925207756232687
124,DI Score,4,Female,341,0.40762463343108507,0.9413489736070382,0.9917355371900827,0.9136363636363637,0.08636363636363636,0.008264462809917356
125,DI Score,4,Male,1510,0.5198675496688742,0.947682119205298,0.9889196675900277,0.9098984771573604,0.0901015228426396,0.0110803324099723
150,DI Score,5,Female,341,0.41055718475073316,0.9442815249266863,1.0,0.9136363636363637,0.08636363636363636,0.0
151,DI Score,5,Male,1510,0.5245033112582781,0.9430463576158941,0.9889196675900277,0.9010152284263959,0.09898477157360407,0.0110803324099723
176,DI Score,6,Female,341,0.40762463343108507,0.9354838709677419,0.9834710743801653,0.9090909090909091,0.09090909090909091,0.01652892561983471
177,DI Score,6,Male,1510,0.523841059602649,0.9463576158940398,0.9916897506925207,0.9048223350253807,0.09517766497461928,0.008310249307479225
