,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
26,Equal. Oppor. EO,0,Black,1386,0.09451659451659451,0.8708513708513709,0.35542168674698793,0.940983606557377,0.05901639344262295,0.6445783132530121
27,Equal. Oppor. EO,0,Other,13267,0.14004673249415844,0.8019145247606844,0.3847305389221557,0.9422786340284074,0.05772136597159263,0.6152694610778443
54,Equal. Oppor. EO,1,Black,1399,0.09006433166547534,0.8727662616154396,0.35714285714285715,0.9498767460969597,0.05012325390304026,0.6428571428571429
55,Equal. Oppor. EO,1,Other,13254,0.1350535687339671,0.8060962728232987,0.38267148014440433,0.9478348439073515,0.05216515609264854,0.6173285198555957
82,Equal. Oppor. EO,2,Black,1398,0.10085836909871244,0.8719599427753935,0.38953488372093026,0.9396411092985318,0.06035889070146819,0.6104651162790697
83,Equal. Oppor. EO,2,Other,13255,0.14115428140324407,0.8028668427008676,0.3887222555488902,0.9420421328495111,0.05795786715048886,0.6112777444511098
110,Equal. Oppor. EO,3,Black,1409,0.10361958836053939,0.8623136976579134,0.3651685393258427,0.934199837530463,0.06580016246953696,0.6348314606741573
111,Equal. Oppor. EO,3,Other,13244,0.13719420114768952,0.8022500755058894,0.37950721153846156,0.9441306978620412,0.055869302137958855,0.6204927884615384
138,Equal. Oppor. EO,4,Black,1438,0.08831710709318498,0.8755215577190543,0.358695652173913,0.9513556618819776,0.04864433811802233,0.6413043478260869
139,Equal. Oppor. EO,4,Other,13215,0.1428679530836171,0.8052213393870602,0.3967489464178206,0.9423835034873143,0.05761649651268574,0.6032510535821795
166,Equal. Oppor. EO,5,Black,1385,0.08086642599277978,0.8880866425992779,0.3727810650887574,0.959703947368421,0.04029605263157895,0.6272189349112426
167,Equal. Oppor. EO,5,Other,13268,0.1415435634609587,0.8026077781127525,0.3889721306562781,0.9415970194340952,0.05840298056590474,0.6110278693437219
194,Equal. Oppor. EO,6,Black,1416,0.10663841807909605,0.8757062146892656,0.4277456647398844,0.9380530973451328,0.061946902654867256,0.5722543352601156
195,Equal. Oppor. EO,6,Other,13237,0.12835234569766563,0.8038830550729017,0.36543654365436545,0.9514337641357028,0.04856623586429725,0.6345634563456346
222,Equal. Oppor. EO,7,Black,1410,0.09148936170212765,0.8822695035460993,0.38509316770186336,0.9463570856685348,0.053642914331465175,0.6149068322981367
223,Equal. Oppor. EO,7,Other,13243,0.14732311409801405,0.8075964660575399,0.41076233183856503,0.9417053950292988,0.05829460497070115,0.589237668161435
250,Equal. Oppor. EO,8,Black,1436,0.10584958217270195,0.8614206128133705,0.3687150837988827,0.9315831344470963,0.06841686555290374,0.6312849162011173
251,Equal. Oppor. EO,8,Other,13217,0.1491261254445033,0.807671937656049,0.41418695521490834,0.9400404448938322,0.05995955510616784,0.5858130447850917
278,Equal. Oppor. EO,9,Black,1442,0.08876560332871013,0.883495145631068,0.375,0.9469578783151326,0.0530421216848674,0.625
279,Equal. Oppor. EO,9,Other,13211,0.1340549542048293,0.8000908333964121,0.369994022713688,0.9459706031424228,0.054029396857577294,0.630005977286312
16,Exp. Grad. DP,0,Black,1386,0.12337662337662338,0.8492063492063492,0.3855421686746988,0.9122950819672131,0.08770491803278689,0.6144578313253012
17,Exp. Grad. DP,0,Other,13267,0.143966232004221,0.8007085249114344,0.3901197604790419,0.9388536315100232,0.06114636848997683,0.609880239520958
44,Exp. Grad. DP,1,Black,1399,0.13295210864903503,0.8270192994996426,0.34615384615384615,0.8989317995069844,0.10106820049301561,0.6538461538461539
45,Exp. Grad. DP,1,Other,13254,0.14252301192092953,0.8022483778481968,0.3898916967509025,0.940281973816717,0.05971802618328298,0.6101083032490975
72,Exp. Grad. DP,2,Black,1398,0.13090128755364808,0.8433476394849786,0.3953488372093023,0.9061990212071778,0.09380097879282219,0.6046511627906976
73,Exp. Grad. DP,2,Other,13255,0.14945303658996606,0.8027159562429272,0.40491901619676063,0.9363975405705071,0.063602459429493,0.5950809838032394
100,Exp. Grad. DP,3,Black,1409,0.1391057487579844,0.8239886444286728,0.3539325842696629,0.8919577579203899,0.10804224207961008,0.6460674157303371
101,Exp. Grad. DP,3,Other,13244,0.1389308366052552,0.8014195107218363,0.38131009615384615,0.9424162968939088,0.057583703106091164,0.6186899038461539
128,Exp. Grad. DP,4,Black,1438,0.13421418636995827,0.8337969401947148,0.375,0.9011164274322169,0.09888357256778309,0.625
129,Exp. Grad. DP,4,Other,13215,0.14559213015512676,0.7991676125614832,0.3901264298615292,0.9365207722632164,0.06347922773678358,0.6098735701384708
