,algorithm,run_id,accuracy,TPR,TNR,FPR,FNR,DP-Diff,DP-Ratio,EO-Diff,EO-Ratio
4,Corr. Remover,0,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
17,Corr. Remover,1,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
30,Corr. Remover,2,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
43,Corr. Remover,3,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
56,Corr. Remover,4,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
69,Corr. Remover,5,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
82,Corr. Remover,6,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
95,Corr. Remover,7,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
108,Corr. Remover,8,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
121,Corr. Remover,9,0.5229605618584549,0.9074733096085409,0.2013888888888889,0.7986111111111112,0.09252669039145907,0.01162144840845969,0.9863330318560949,0.027059820059064488,0.9703082217588989
5,DI Remover,0,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
18,DI Remover,1,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
31,DI Remover,2,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
44,DI Remover,3,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
57,DI Remover,4,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
70,DI Remover,5,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
83,DI Remover,6,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
96,DI Remover,7,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
109,DI Remover,8,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
122,DI Remover,9,0.958400864397623,0.9750889679715302,0.9444444444444444,0.05555555555555555,0.02491103202846975,0.13929618768328444,0.7214076246334311,0.028811153590805993,0.5969696969696969
10,DI Score,0,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
23,DI Score,1,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
36,DI Score,2,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
49,DI Score,3,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
62,DI Score,4,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
75,DI Score,5,0.8595353862776878,0.8612099644128114,0.8581349206349206,0.14186507936507936,0.1387900355871886,0.006861393253189907,0.9855571907448286,0.12345184405118925,0.608009024252679
